Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / International,Price / International,Compare At Price / International,Status
eng-sv05-temporal-forces-122-162-miraidon-ex-dragon-rr-double-rare-foil,[ENG]	SV05	Temporal Forces:	122/162	Miraidon ex	[Dragon]	[RR - Double Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Double Rare (RR), Type: Dragon",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/233_8bbab9cc-8ab4-4006-9e65-7211a526ef12.jpg?v=1715063616,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-123-162-raging-bolt-ex-dragon-rr-double-rare-foil,[ENG]	SV05	Temporal Forces:	123/162	Raging Bolt ex	[Dragon]	[RR - Double Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Double Rare (RR), Type: Dragon",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,7.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/234_8c89ebef-99fc-4043-951f-d3adfcbce3ff.jpg?v=1715063746,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-124-162-lickitung-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	124/162	Lickitung	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/235_75dd7428-d564-4d50-a49b-c63a775e5e8c.jpg?v=1715063782,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-124-162-lickitung-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	124/162	Lickitung	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/236_d9a51afa-75e7-49e6-b691-155c530539f6.jpg?v=1715063849,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-125-162-lickilicky-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	125/162	Lickilicky	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/237_41946704-f92e-4ea5-b6a5-4b2862c86acc.jpg?v=1715063872,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-125-162-lickilicky-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	125/162	Lickilicky	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/238_bb05fb75-f953-4a1e-994a-266bb751f461.jpg?v=1715063897,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-126-162-hoothoot-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	126/162	Hoothoot	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,4,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/239_64769d61-ddc0-4878-adc2-ef7143dd4916.jpg?v=1715064035,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-126-162-hoothoot-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	126/162	Hoothoot	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/240_f1519bca-292f-4975-a5ce-9918f5e91dee.jpg?v=1715064067,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-127-162-noctowl-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	127/162	Noctowl	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/241_f10e2cb2-7e2b-409f-b895-5db76ddf90b3.jpg?v=1715064087,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-127-162-noctowl-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	127/162	Noctowl	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/242_bca5fce8-da86-485c-812d-cd9975999b32.jpg?v=1715064112,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-128-162-dunsparce-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	128/162	Dunsparce	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/243_6e442ab3-36bd-417b-8eb1-48ab8ab4dadb.jpg?v=1715064154,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-128-162-dunsparce-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	128/162	Dunsparce	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/244_7883e4e3-2c26-40ee-b218-2ba158f207d7.jpg?v=1715064179,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-129-162-dudunsparce-colorless-r-rare-foil,[ENG]	SV05	Temporal Forces:	129/162	Dudunsparce	[Colorless]	[R - Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Rare (R), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.6,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/245_f0db11b0-f000-456c-bc6d-4c2a0fe7553b.jpg?v=1715064202,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-129-162-dudunsparce-colorless-r-rare-reverse-holo,[ENG]	SV05	Temporal Forces:	129/162	Dudunsparce	[Colorless]	[R - Rare]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Rare (R), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/246_1b3054ae-7539-404c-ae18-11e865333fc4.jpg?v=1715064253,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-130-162-skitty-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	130/162	Skitty	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/247_b598060d-a60e-46a1-b355-442d85725379.jpg?v=1715064277,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-130-162-skitty-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	130/162	Skitty	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/248_c9107880-6ce6-444e-a3db-d8cb042ac60d.jpg?v=1715064303,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-131-162-delcatty-colorless-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	131/162	Delcatty	[Colorless]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/249_9ea40fcf-cf48-428e-a969-218fb8eda8fe.jpg?v=1715064323,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-131-162-delcatty-colorless-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	131/162	Delcatty	[Colorless]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/250_6e2f9811-d8f6-4bc1-9d15-21fc924e74fc.jpg?v=1715064357,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-132-162-chatot-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	132/162	Chatot	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_251.jpg?v=1715871468,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-132-162-chatot-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	132/162	Chatot	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_252.jpg?v=1715871532,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-133-162-pidove-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	133/162	Pidove	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_253.jpg?v=1715871558,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-133-162-pidove-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	133/162	Pidove	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_254.jpg?v=1715871587,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-134-162-tranquill-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	134/162	Tranquill	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,4,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_255.jpg?v=1715871800,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-134-162-tranquill-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	134/162	Tranquill	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_256.jpg?v=1715871832,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-135-162-unfezant-colorless-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	135/162	Unfezant	[Colorless]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_257.jpg?v=1715872260,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-135-162-unfezant-colorless-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	135/162	Unfezant	[Colorless]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_258.jpg?v=1715872294,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-136-162-minccino-colorless-c-common-non-foil,[ENG]	SV05	Temporal Forces:	136/162	Minccino	[Colorless]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_259.jpg?v=1715872325,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-136-162-minccino-colorless-c-common-reverse-holo,[ENG]	SV05	Temporal Forces:	136/162	Minccino	[Colorless]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Common (C), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_260.jpg?v=1715872370,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-137-162-cinccino-colorless-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	137/162	Cinccino	[Colorless]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_261.jpg?v=1715872394,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-137-162-cinccino-colorless-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	137/162	Cinccino	[Colorless]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_262.jpg?v=1715872420,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-138-162-drampa-colorless-r-rare-foil,[ENG]	SV05	Temporal Forces:	138/162	Drampa	[Colorless]	[R - Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Rare (R), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_263.jpg?v=1715872447,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-138-162-drampa-colorless-r-rare-reverse-holo,[ENG]	SV05	Temporal Forces:	138/162	Drampa	[Colorless]	[R - Rare]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Rare (R), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_264.jpg?v=1715872487,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-139-162-iron-jugulis-colorless-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	139/162	Iron Jugulis	[Colorless]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Rarity: Uncommon (U), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_265.jpg?v=1715872510,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-139-162-iron-jugulis-colorless-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	139/162	Iron Jugulis	[Colorless]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Normal",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_266.jpg?v=1715872539,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-140-162-ancient-booster-energy-capsule-pokemon-tool-u-uncommon-non-foil,[ENG]	SV05	Temporal Forces:	140/162	Ancient Booster Energy Capsule	[Pokemon Tool]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Tools, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,4,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_267.jpg?v=1715872561,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-140-162-ancient-booster-energy-capsule-pokemon-tool-u-uncommon-reverse-holo,[ENG]	SV05	Temporal Forces:	140/162	Ancient Booster Energy Capsule	[Pokemon Tool]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Tools, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_268.jpg?v=1715872595,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-sv05-temporal-forces-141-162-awakening-drum-item-as-ace-spec-foil,[ENG]	SV05	Temporal Forces:	141/162	Awakening Drum	[Item]	[AS - ACE SPEC]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Items, Rarity: ACE SPEC (AS)",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/Sawadeekard-TemporalForcesSV05ScarletVioletPokemonPikachuRoaringMoonWildForcesCyberJudge_269.jpg?v=1715872621,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
