Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / International,Price / International,Compare At Price / International,Status
eng-pokemon-sv4-5-paldean-fates-086-091-paldean-student-supporter-c-common-reverse-holo,[ENG]	Pokemon	SV4.5	Paldean Fates:	086/091	Paldean Student	[Supporter]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Supporters (Trainers), Rarity: Common (C)",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_167.jpg?v=1717131599,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-087-091-professors-research-professor-sada-supporter-r-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	087/091	Professor's Research Professor Sada	[Supporter]	[R - Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Supporters (Trainers), Rarity: Rare (R)",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_168.jpg?v=1717131618,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-087-091-professors-research-professor-sada-supporter-r-rare-reverse-holo,[ENG]	Pokemon	SV4.5	Paldean Fates:	087/091	Professor's Research Professor Sada	[Supporter]	[R - Rare]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Supporters (Trainers), Rarity: Rare (R)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_169.jpg?v=1717131666,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-088-091-professors-research-professor-turo-supporter-r-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	088/091	Professor's Research Professor Turo	[Supporter]	[R - Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Others: Supporters (Trainers), Rarity: Rare (R)",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_170.jpg?v=1717131692,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-088-091-professors-research-professor-turo-supporter-r-rare-reverse-holo,[ENG]	Pokemon	SV4.5	Paldean Fates:	088/091	Professor's Research Professor Turo	[Supporter]	[R - Rare]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Supporters (Trainers), Rarity: Rare (R)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_171.jpg?v=1717131720,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-089-091-rare-candy-item-c-common-non-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	089/091	Rare Candy	[Item]	[C - Common]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Items, Rarity: Common (C)",True,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_172.jpg?v=1717131737,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-089-091-rare-candy-item-c-common-reverse-holo,[ENG]	Pokemon	SV4.5	Paldean Fates:	089/091	Rare Candy	[Item]	[C - Common]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Items, Rarity: Common (C)",True,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_173.jpg?v=1717131766,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-090-091-technical-machine-crisis-punch-pokemon-tool-u-uncommon-non-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	090/091	Technical Machine: Crisis Punch	[Pokemon Tool]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Tools, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,0.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_174.jpg?v=1717131785,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-090-091-technical-machine-crisis-punch-pokemon-tool-u-uncommon-reverse-holo,[ENG]	Pokemon	SV4.5	Paldean Fates:	090/091	Technical Machine: Crisis Punch	[Pokemon Tool]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Tools, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_175.jpg?v=1717131832,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-091-091-ultra-ball-item-u-uncommon-non-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	091/091	Ultra Ball	[Item]	[U - Uncommon]	(Non-Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Non-Foil, Others: Items, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,4,deny,manual,0.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_176.jpg?v=1717131856,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-091-091-ultra-ball-item-u-uncommon-reverse-holo,[ENG]	Pokemon	SV4.5	Paldean Fates:	091/091	Ultra Ball	[Item]	[U - Uncommon]	(Reverse Holo),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Reverse Holo, Others: Items, Rarity: Uncommon (U)",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,8.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_177.jpg?v=1717131970,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-092-091-oddish-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	092/091	Oddish	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_178.jpg?v=1717132034,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-093-091-gloom-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	093/091	Gloom	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,9.4,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_179.jpg?v=1717132093,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-094-091-vileplume-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	094/091	Vileplume	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,10.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_180.jpg?v=1717132104,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-095-091-scyther-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	095/091	Scyther	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_181.jpg?v=1717132123,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-096-091-hoppip-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	096/091	Hoppip	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_182.jpg?v=1717132138,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-097-091-skiploom-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	097/091	Skiploom	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_183.jpg?v=1717132181,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-098-091-jumpluff-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	098/091	Jumpluff	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_184.jpg?v=1717132199,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-099-091-pineco-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	099/091	Pineco	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_185.jpg?v=1717132211,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-100-091-snover-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	100/091	Snover	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_186.jpg?v=1717132286,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-101-091-abomasnow-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	101/091	Abomasnow	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,5.4,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_187.jpg?v=1717132299,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-102-091-smoliv-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	102/091	Smoliv	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,3.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_188.jpg?v=1717132398,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-103-091-dolliv-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	103/091	Dolliv	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,3.3,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_189.jpg?v=1717132409,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-104-091-arboliva-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	104/091	Arboliva	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.0,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_190.jpg?v=1717132422,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-105-091-toedscool-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	105/091	Toedscool	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.4,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_191.jpg?v=1717132432,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-106-091-capsakid-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	106/091	Capsakid	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_192.jpg?v=1717132446,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-107-091-scovillian-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	107/091	Scovillian	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,4.7,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_193.jpg?v=1717132460,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-108-091-rellor-grass-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	108/091	Rellor	[Grass]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Grass",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,33.5,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_194.jpg?v=1717132474,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eng-pokemon-sv4-5-paldean-fates-109-091-charmander-fire-sr-shiny-rare-foil,[ENG]	Pokemon	SV4.5	Paldean Fates:	109/091	Charmander	[Fire]	[SR - Shiny Rare]	(Foil),,Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,,"Card Type: Foil, Rarity: Shiny Rare (SR), Type: Fire",True,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,26.8,,True,False,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/SawadeekardPaldeanFatesPokemonSV4.5BabyShinySingaporeScarletVioletOnlineTCGMasterset_195.jpg?v=1717132601,1,,False,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
